,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
310,CHEMBL174303,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1,active,579.1600000000002,6.797700000000007,2.0,4.0,8.397940008672037
311,CHEMBL171911,CCc1cc(CCc2ccccc2)nn1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,582.8330000000003,6.616700000000007,1.0,5.0,6.978810700930062
312,CHEMBL2112560,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,512.6980000000002,5.148800000000005,2.0,4.0,9.136677139879543
313,CHEMBL480503,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,557.8040000000002,6.662400000000008,1.0,5.0,9.537602002101044
314,CHEMBL2112553,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,589.8210000000003,6.973800000000009,1.0,5.0,9.119186407719209
315,CHEMBL511494,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,557.8040000000002,6.662400000000008,1.0,5.0,8.698970004336019
316,CHEMBL2112559,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,526.7250000000001,5.538900000000005,2.0,4.0,9.42021640338319
317,CHEMBL2112556,CCc1nc(Cc2ccccc2)oc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,573.7530000000003,6.505300000000007,1.0,5.0,9.050609993355087
318,CHEMBL480693,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,527.7090000000002,5.803800000000006,1.0,5.0,9.468521082957745
319,CHEMBL2112555,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,563.7830000000001,6.4396000000000075,1.0,5.0,9.0
320,CHEMBL471765,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,500.68700000000024,5.004700000000005,2.0,4.0,8.154901959985743
321,CHEMBL2112554,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(-c4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,543.7770000000002,6.738600000000008,1.0,5.0,8.958607314841775
322,CHEMBL520755,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,540.7520000000002,5.9290000000000065,2.0,4.0,9.173925197299173
323,CHEMBL513564,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,517.7390000000001,5.738100000000006,1.0,5.0,9.292429823902063
324,CHEMBL470507,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3-c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,527.7090000000002,6.270100000000007,1.0,5.0,7.568636235841013
325,CHEMBL471722,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nc(-c4ccccc4)c[nH]3)CC2)[C@@H](c2ccccc2)C1,active,526.7250000000001,6.0052000000000065,2.0,4.0,7.638272163982407
326,CHEMBL326487,O=C(O)C(CC1CC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1,active,529.7500000000002,5.882200000000007,1.0,5.0,9.638272163982407
327,CHEMBL2112557,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1,active,579.1600000000002,6.331400000000007,2.0,4.0,9.221848749616356
328,CHEMBL511154,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(-c4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,526.7250000000001,6.0052000000000065,2.0,4.0,8.207608310501746
329,CHEMBL333619,O=C(O)C(CC1CCC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1,active,543.7770000000002,6.2723000000000075,1.0,5.0,9.638272163982407
330,CHEMBL471766,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,501.6710000000003,5.269600000000005,1.0,5.0,8.42021640338319
331,CHEMBL511806,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1,active,527.7090000000002,6.270100000000007,1.0,5.0,7.7423214251308154
332,CHEMBL481080,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,557.8040000000002,6.662400000000008,1.0,5.0,8.886056647693163
333,CHEMBL480504,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,513.6820000000002,5.413700000000006,1.0,5.0,8.795880017344075
334,CHEMBL2112558,CCc1[nH]c(Cc2ccccc2)nc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,572.7690000000002,6.240400000000007,2.0,4.0,9.244125144327509
335,CHEMBL481274,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,541.7360000000002,6.193900000000007,1.0,5.0,8.823908740944319
336,CHEMBL2112552,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1,active,565.1330000000003,5.941300000000006,2.0,4.0,9.154901959985743
337,CHEMBL277930,CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1.[I-],active,655.4480000000001,4.630900000000004,1.0,2.0,6.0
338,CHEMBL88976,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,active,613.6540000000002,5.670400000000006,0.0,6.0,6.920818753952375
339,CHEMBL314077,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cn(C)cn1,active,595.618,4.676300000000005,0.0,6.0,6.468521082957745
341,CHEMBL314124,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Oc1ccccc1,active,571.5700000000003,6.7529000000000075,0.0,4.0,6.107905397309519
342,CHEMBL328024,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2ccccc2c1,active,641.6860000000001,7.096000000000007,0.0,4.0,7.221848749616356
343,CHEMBL89167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccnc1,active,592.6140000000001,5.337800000000006,0.0,5.0,7.0
344,CHEMBL89251,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,active,577.5990000000002,5.600600000000005,1.0,4.0,6.638272163982407
345,CHEMBL330734,CCN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,621.6520000000002,5.999000000000007,0.0,5.0,6.795880017344075
346,CHEMBL327703,CN(Cc1ccccc1)C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1,active,557.5870000000002,6.4202000000000075,0.0,4.0,6.0
347,CHEMBL314551,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cnc2ccccc2c1,active,642.6740000000001,6.491000000000007,0.0,5.0,6.920818753952375
349,CHEMBL313072,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,active,652.6220000000002,5.517100000000006,0.0,7.0,6.823908740944319
350,CHEMBL313071,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,active,652.6220000000002,5.517100000000006,0.0,7.0,7.221848749616356
351,CHEMBL314342,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Cc1ccccc1,active,569.5980000000003,6.323200000000007,0.0,3.0,6.1938200260161125
352,CHEMBL89279,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,active,597.6550000000002,6.004300000000006,0.0,5.0,7.221848749616356
353,CHEMBL88644,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCCC1,active,597.6739999999999,6.216400000000007,0.0,4.0,7.0
354,CHEMBL315293,CCN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,605.6530000000001,6.332900000000007,0.0,4.0,6.886056647693163
355,CHEMBL328025,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2ccccc12,active,641.6860000000001,7.096000000000008,0.0,4.0,6.443697499232712
356,CHEMBL315084,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2cccnc12,active,642.6740000000001,6.491000000000008,0.0,5.0,7.045757490560675
357,CHEMBL79504,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,591.6260000000002,5.942800000000006,0.0,4.0,7.455931955649724
359,CHEMBL88319,O=C(OC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,active,542.5280000000002,6.479100000000007,0.0,4.0,8.397940008672037
360,CHEMBL86419,COc1ccc(S(=O)(=O)N(C)C[C@@H](CCN2CCC3(CC2)C[S+]([O-])c2ccccc23)c2ccc(Cl)c(Cl)c2)cc1,active,621.6520000000003,5.951400000000007,0.0,5.0,7.3979400086720375
361,CHEMBL330570,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,667.7240000000002,7.609800000000009,0.0,4.0,7.3979400086720375
362,CHEMBL421356,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,607.6250000000002,5.608900000000006,0.0,5.0,7.0
363,CHEMBL87167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCC1,active,583.6469999999999,5.826300000000007,0.0,4.0,7.0
364,CHEMBL88261,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,active,626.0710000000001,6.596200000000007,0.0,4.0,7.096910013008056
365,CHEMBL90272,CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,active,558.5970000000003,4.360300000000005,0.0,4.0,6.468521082957745
366,CHEMBL88159,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)Cc1ccccc1,active,605.6530000000001,6.083900000000007,0.0,4.0,6.229147988357855
367,CHEMBL88344,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc(Cl)c1,active,626.0710000000001,6.596200000000007,0.0,4.0,7.154901959985743
368,CHEMBL89221,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(C)(=O)=O,active,529.5550000000002,4.513500000000004,0.0,4.0,6.070581074285707
369,CHEMBL90385,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2[nH]ccc2c1,active,630.6630000000001,6.424100000000006,1.0,4.0,7.154901959985743
370,CHEMBL420057,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,575.6270000000003,6.927300000000008,0.0,4.0,6.0
371,CHEMBL421168,CCN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,inactive,589.6540000000001,7.317400000000008,0.0,4.0,5.0
372,CHEMBL315707,[O-][S+]1CC2(CCN(CC[C@H](COCc3ccccc3)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,active,528.5450000000003,6.838900000000007,0.0,3.0,8.397940008672037
373,CHEMBL90620,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1,active,626.0710000000001,6.596200000000007,0.0,4.0,7.3979400086720375
374,CHEMBL305026,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,active,603.7850000000001,5.236840000000006,0.0,7.0,6.356547323513812
375,CHEMBL70124,Cc1ccccc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,active,539.7200000000001,5.686420000000006,0.0,5.0,7.045757490560675
376,CHEMBL330528,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1,active,520.7200000000001,4.245900000000003,0.0,4.0,7.585026652029182
377,CHEMBL33335,O=S1(=O)CC2(CCN(C[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21,inactive,536.7190000000003,3.9120000000000035,0.0,5.0,5.0
378,CHEMBL431111,O=S1(=O)CC2(CCN(C[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21,active,536.7190000000003,3.9120000000000035,0.0,5.0,6.769551078621726
379,CHEMBL408438,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,active,522.7360000000002,4.636000000000005,0.0,4.0,7.167491087293763
380,CHEMBL284487,O=S(=O)(c1ccccc1)N1C[C@H](c2ccccc2)[C@H](CN2CCC3(CC2)CSc2ccccc23)C1,inactive,504.7210000000004,5.230400000000006,0.0,4.0,5.0
381,CHEMBL330528,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1,active,520.7200000000001,4.245900000000003,0.0,4.0,6.920818753952375
382,CHEMBL287515,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)CSc2ccccc23)[C@@H](c2ccccc2)C1,inactive,504.72100000000023,5.230400000000006,0.0,4.0,5.0
383,CHEMBL431111,O=S1(=O)CC2(CCN(C[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21,active,536.7190000000003,3.9120000000000035,0.0,5.0,7.309803919971486
385,CHEMBL33330,O=S1(=O)CC2(CCN(C[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@H]3c3ccccc3)CC2)c2ccccc21,inactive,536.7190000000003,3.9120000000000035,0.0,5.0,5.0
386,CHEMBL328297,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,active,617.1460000000002,6.393200000000007,0.0,6.0,9.096910013008056
387,CHEMBL103813,OC[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,504.75900000000036,5.493000000000006,2.0,4.0,9.0
388,CHEMBL319689,O=C(O)c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,518.7420000000004,5.8303000000000065,2.0,4.0,8.0
389,CHEMBL320149,O=C(O)CCc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,546.7960000000004,6.149300000000007,2.0,4.0,8.698970004336019
390,CHEMBL102674,O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,436.5960000000001,3.6364000000000027,2.0,4.0,8.221848749616356
391,CHEMBL99909,O=C(O)[C@@H](C1CCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,488.7160000000003,6.080300000000007,1.0,3.0,9.698970004336019
392,CHEMBL322422,Cn1nnnc1-c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,556.7990000000003,5.322600000000005,1.0,7.0,9.698970004336019
393,CHEMBL103790,C[n+]1n[nH]c(-c2ccc(CCCC3(O)CCN(C[C@H]4CN(CC5CCCCC5)C[C@@H]4c4ccccc4)CC3)cc2)n1,active,557.8070000000002,4.741700000000003,2.0,5.0,9.397940008672037
394,CHEMBL319593,OC1(CCCc2ccc(-c3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,542.7720000000004,5.312200000000005,2.0,6.0,9.698970004336019
395,CHEMBL100336,O=C(O)Cc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,532.7690000000005,5.759200000000006,2.0,4.0,8.301029995663981
396,CHEMBL100958,COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,532.7690000000002,5.6737000000000055,1.0,5.0,8.397940008672037
397,CHEMBL317710,OC1(CCCc2ccccc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,474.7330000000004,6.132100000000007,1.0,3.0,9.522878745280337
398,CHEMBL101961,O=C(O)[C@@H](c1ccccc1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,512.6940000000003,5.377700000000006,2.0,4.0,9.096910013008056
399,CHEMBL318210,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,478.6770000000002,4.661000000000004,2.0,4.0,8.698970004336019
400,CHEMBL323370,OC1(CCCc2ccccn2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,475.7210000000004,5.527100000000006,1.0,4.0,8.154901959985743
401,CHEMBL322603,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,518.7420000000002,5.5853000000000055,2.0,4.0,9.301029995663981
402,CHEMBL316475,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,474.68900000000025,5.690200000000006,1.0,3.0,10.0
403,CHEMBL100596,O=C(O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,518.7420000000002,5.5853000000000055,2.0,4.0,8.301029995663981
404,CHEMBL322232,O=C(OCc1ccccc1)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,608.8670000000003,7.24410000000001,1.0,5.0,7.619788758288394
405,CHEMBL432596,O=C(O)Cc1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1,active,532.7690000000003,5.759200000000006,2.0,4.0,8.221848749616356
406,CHEMBL319593,OC1(CCCc2ccc(-c3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,542.7720000000004,5.312200000000005,2.0,6.0,9.698970004336019
407,CHEMBL419895,OC1(CCCc2cccnc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,475.7210000000004,5.527100000000006,1.0,4.0,8.221848749616356
408,CHEMBL102675,C[C@H](C(=O)O)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,450.6230000000001,4.024900000000003,2.0,4.0,8.522878745280337
409,CHEMBL103268,O=C(O)c1ccccc1CCCC1(O)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,518.7420000000003,5.8303000000000065,2.0,4.0,7.0
410,CHEMBL318909,O=C(O)c1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1,active,518.7420000000004,5.8303000000000065,2.0,4.0,8.522878745280337
411,CHEMBL102826,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,502.74300000000034,6.470400000000008,1.0,3.0,10.0
412,CHEMBL99788,COC(=O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,532.7690000000002,5.6737000000000055,1.0,5.0,9.0
413,CHEMBL103343,OC[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,504.75900000000036,5.493000000000006,2.0,4.0,9.0
414,CHEMBL318681,O=C(O)[C@@H](C1CC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,460.6620000000002,5.300100000000005,1.0,3.0,8.522878745280337
415,CHEMBL320386,O=C(O)[C@@H](C1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,474.68900000000025,5.690200000000006,1.0,3.0,10.0
416,CHEMBL322603,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,518.7420000000002,5.5853000000000055,2.0,4.0,9.301029995663981
417,CHEMBL322693,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,438.58700000000016,4.829900000000005,1.0,3.0,7.443697499232712
418,CHEMBL420465,OC1(CCCc2ccc(Cc3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,556.7990000000004,5.236000000000005,2.0,6.0,9.0
419,CHEMBL103782,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,478.6520000000002,5.754200000000006,1.0,3.0,8.397940008672037
420,CHEMBL20896,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,488.7160000000003,6.080300000000007,1.0,3.0,10.0
421,CHEMBL317908,OC1(CCCc2ccncc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,475.7210000000004,5.527100000000006,1.0,4.0,7.920818753952375
422,CHEMBL318406,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,462.67800000000017,5.546100000000005,1.0,3.0,9.154901959985743
423,CHEMBL101333,O=C(OCc1ccccc1)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,608.8670000000003,7.24410000000001,1.0,5.0,8.443697499232712
424,CHEMBL425845,CCn1nc(Cc2ccc(Oc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,638.8280000000003,7.429400000000008,1.0,6.0,9.221848749616356
425,CHEMBL20988,N#Cc1ccc(CCCC2CCN(C[C@H]3CN([C@H](CC4CCC4)C(=O)O)C[C@@H]3c3cccc(F)c3)CC2)cc1,active,531.7160000000003,6.091080000000006,1.0,4.0,9.522878745280337
426,CHEMBL177071,CCn1nc(Cc2ccccc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,578.7480000000002,6.166300000000007,1.0,5.0,9.301029995663981
427,CHEMBL366400,CCn1nc(Cc2cccc(C#N)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,571.7410000000002,5.508780000000005,1.0,6.0,8.769551078621726
428,CHEMBL177156,CCn1nc(Cc2ccc(S(=O)(=O)c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,686.894,6.469900000000007,1.0,7.0,8.886056647693163
429,CHEMBL177033,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,630.8490000000003,6.958500000000008,1.0,6.0,9.154901959985743
430,CHEMBL278117,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CC[S+]([O-])c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,558.7350000000002,5.533500000000005,1.0,4.0,9.301029995663981
